dog_id,breed_primary,breed_secondary,breed_mixed
45847352,German Shepherd Dog,Mixed Breed,TRUE
45846209,Cattle Dog,Australian Shepherd,TRUE
45846212,Cattle Dog,Australian Shepherd,TRUE
45845414,Chihuahua,,FALSE
45845384,Chihuahua,,FALSE
45845162,Chihuahua,,FALSE
45844086,Shar-Pei,German Shepherd Dog,TRUE
45844089,Pit Bull Terrier,Mixed Breed,TRUE
45844082,Pit Bull Terrier,,FALSE
45844062,Shih Tzu,,FALSE
45843454,Lhasa Apso,Shih Tzu,TRUE
45843234,Pit Bull Terrier,,FALSE
45843235,Pit Bull Terrier,,FALSE
45841738,German Shepherd Dog,Akita,TRUE
45841728,German Shepherd Dog,Akita,TRUE
45841538,German Shepherd Dog,,FALSE
45841067,Pit Bull Terrier,Mixed Breed,TRUE
45840973,Pit Bull Terrier,,FALSE
45840476,German Shepherd Dog,,FALSE
45840330,Mastiff,,FALSE
45839230,German Shepherd Dog,Mixed Breed,TRUE
45837240,Pit Bull Terrier,,FALSE
45837231,Pit Bull Terrier,Mixed Breed,TRUE
45837236,Pit Bull Terrier,,FALSE
45837234,Pit Bull Terrier,,FALSE
45836975,Miniature Pinscher,Mixed Breed,TRUE
45836263,Pit Bull Terrier,Mixed Breed,TRUE
45836262,Pit Bull Terrier,,FALSE
45835939,German Shepherd Dog,,TRUE
45835516,Australian Shepherd,,FALSE
45834369,Pit Bull Terrier,Mixed Breed,TRUE
45834365,Rottweiler,Pit Bull Terrier,TRUE
45834368,Pit Bull Terrier,,FALSE
45833742,Miniature Pinscher,Mixed Breed,TRUE
45833590,Dutch Shepherd,Boxer,TRUE
45832869,Chihuahua,,TRUE
45832872,Pomeranian,Chihuahua,TRUE
45832874,Beagle,,TRUE
45552561,Siberian Husky,,FALSE
45830726,Labrador Retriever,,FALSE
45829714,Pit Bull Terrier,Mixed Breed,TRUE
45829134,Labrador Retriever,Boxer,TRUE
45828809,Pit Bull Terrier,,FALSE
45828808,American Bulldog,Mixed Breed,TRUE
45827373,Bullmastiff,Pit Bull Terrier,TRUE
45827320,Pit Bull Terrier,,TRUE
45827293,Pit Bull Terrier,,TRUE
45827214,West Highland White Terrier / Westie,Cairn Terrier,TRUE
45827240,Chihuahua,,TRUE
45826491,Chihuahua,,TRUE
45826366,Pit Bull Terrier,,FALSE
45826265,Chow Chow,Mixed Breed,TRUE
45825810,Pit Bull Terrier,Mixed Breed,TRUE
45824832,Chihuahua,Mixed Breed,TRUE
45824829,Pit Bull Terrier,Mixed Breed,TRUE
45818273,Rottweiler,,TRUE
45818280,Shepherd,,TRUE
45818283,American Staffordshire Terrier,,FALSE
45818278,Rottweiler,,FALSE
45818279,American Staffordshire Terrier,,FALSE
45818282,Black Mouth Cur,Shepherd,TRUE
45818257,Labrador Retriever,American Staffordshire Terrier,TRUE
45818259,American Staffordshire Terrier,,FALSE
45818264,Rottweiler,,TRUE
45818268,Shepherd,,TRUE
45818270,American Staffordshire Terrier,,TRUE
45818253,American Staffordshire Terrier,,FALSE
45818266,Labrador Retriever,Boxer,TRUE
45818242,Terrier,,TRUE
45818246,Labrador Retriever,,TRUE
45809812,Pit Bull Terrier,,TRUE
45809819,Boxer,,TRUE
45809820,American Bulldog,Pit Bull Terrier,TRUE
45809822,Pit Bull Terrier,,TRUE
45809821,Pit Bull Terrier,Labrador Retriever,TRUE
45808019,Chihuahua,,TRUE
45808020,Terrier,,TRUE
45808021,Terrier,,TRUE
45808022,Chihuahua,,TRUE
45808025,Chihuahua,,TRUE
45808027,Pit Bull Terrier,,TRUE
45808029,Terrier,Chihuahua,TRUE
45808032,Chihuahua,Jack Russell Terrier,TRUE
45808005,Chihuahua,,TRUE
45808007,Dachshund,Chihuahua,TRUE
45808008,Pit Bull Terrier,,FALSE
45808009,German Shepherd Dog,Rottweiler,TRUE
45808010,Pit Bull Terrier,,TRUE
45808011,Chihuahua,,TRUE
45808013,Chihuahua,Jack Russell Terrier,TRUE
45808015,Terrier,,TRUE
45808017,Terrier,Chihuahua,TRUE
45808018,Chihuahua,Jack Russell Terrier,TRUE
45805173,Australian Shepherd,,TRUE
45804676,Chihuahua,,TRUE
45804675,Spitz,Keeshond,TRUE
45804486,Chihuahua,Italian Greyhound,TRUE
45804311,Great Dane,,FALSE
45802809,German Shepherd Dog,Mixed Breed,TRUE
45802741,Chow Chow,German Shepherd Dog,TRUE
45802232,Rottweiler,,TRUE
45802020,Pit Bull Terrier,Mixed Breed,TRUE
45801514,Chihuahua,,FALSE
45801490,Chihuahua,,FALSE
45801493,Chihuahua,Whippet,TRUE
45799552,Pit Bull Terrier,,FALSE
45799281,Border Collie,American Staffordshire Terrier,TRUE
45798742,Dutch Shepherd,,TRUE
45797737,Boston Terrier,,FALSE
45796417,Pit Bull Terrier,,FALSE
45794391,Maltese,Cairn Terrier,TRUE
45793050,Dogue de Bordeaux,,FALSE
45793052,Bullmastiff,,FALSE
45793051,Mastiff,,FALSE
45793049,Cane Corso,,FALSE
45793038,Bullmastiff,,FALSE
45791553,Dachshund,Chihuahua,TRUE
45791538,Chihuahua,Corgi,TRUE
45791526,Chihuahua,Pomeranian,TRUE
45791522,Dachshund,,TRUE
45790107,Chihuahua,,TRUE
45789997,Beagle,Mixed Breed,TRUE
45789995,Labrador Retriever,Mixed Breed,TRUE
45789778,Labrador Retriever,,FALSE
45789832,Terrier,Chihuahua,TRUE
45788099,Chihuahua,,FALSE
45788039,Chihuahua,Pekingese,TRUE
45787989,Beagle,Fox Terrier,TRUE
45786346,Pit Bull Terrier,Mixed Breed,TRUE
45786347,Chihuahua,Mixed Breed,TRUE
45786345,Pit Bull Terrier,,FALSE
45786176,Chow Chow,Mixed Breed,TRUE
45786175,Shar-Pei,Mixed Breed,TRUE
45784879,Pit Bull Terrier,,FALSE
45784583,Labrador Retriever,,TRUE
45784537,Siberian Husky,,FALSE
45784531,Siberian Husky,,FALSE
45782580,Pit Bull Terrier,Mixed Breed,TRUE
45782583,Border Collie,French Bulldog,TRUE
45782581,Staffordshire Bull Terrier,,FALSE
45781509,Hound,Pointer,TRUE
45779407,Mixed Breed,,TRUE
45779406,Mixed Breed,,TRUE
45779159,Cattle Dog,,TRUE
45778932,Border Collie,Pit Bull Terrier,TRUE
45777273,Pit Bull Terrier,,TRUE
45775821,Pit Bull Terrier,Mixed Breed,TRUE
45775820,Pit Bull Terrier,Mixed Breed,TRUE
45775822,Pit Bull Terrier,,FALSE
45775628,Chihuahua,Mixed Breed,TRUE
45775627,Chihuahua,Mixed Breed,TRUE
45775367,Pit Bull Terrier,,FALSE
45775234,Australian Shepherd,Cattle Dog,TRUE
45774508,Labrador Retriever,Mixed Breed,TRUE
45774464,Pit Bull Terrier,,FALSE
45774465,Labrador Retriever,Pit Bull Terrier,TRUE
45774401,Labrador Retriever,Australian Cattle Dog / Blue Heeler,TRUE
45774398,Labrador Retriever,Pit Bull Terrier,TRUE
45774166,Australian Cattle Dog / Blue Heeler,,TRUE
45773532,Pit Bull Terrier,,FALSE
45773410,Rottweiler,German Shepherd Dog,TRUE
45773168,Chihuahua,Beagle,TRUE
45772880,Dachshund,Chihuahua,TRUE
45772412,Chihuahua,,TRUE
45770149,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
45767823,Australian Shepherd,,TRUE
45762647,Pit Bull Terrier,,FALSE
45762648,Pit Bull Terrier,,FALSE
45762646,Pit Bull Terrier,Labrador Retriever,TRUE
45762216,Australian Kelpie,,FALSE
45760776,Pit Bull Terrier,Mixed Breed,TRUE
45759482,Chihuahua,,TRUE
45758764,Cattle Dog,Shar-Pei,TRUE
45755539,Labrador Retriever,Cattle Dog,TRUE
45754601,Labrador Retriever,Cattle Dog,TRUE
45754177,German Shepherd Dog,,FALSE
45753257,Terrier,Chihuahua,TRUE
45753119,Boxer,Mixed Breed,TRUE
45753015,Terrier,Chihuahua,TRUE
45752964,Terrier,Chihuahua,TRUE
45752205,Pit Bull Terrier,Mixed Breed,TRUE
45752200,Labrador Retriever,Mixed Breed,TRUE
45751607,Chow Chow,Labrador Retriever,TRUE
45751603,Labrador Retriever,Mixed Breed,TRUE
45750603,Chihuahua,,TRUE
45750067,Plott Hound,Mixed Breed,TRUE
45749404,American Bulldog,English Bulldog,TRUE
45749053,Boxer,American Staffordshire Terrier,TRUE
45745663,Shepherd,,FALSE
45745463,Belgian Shepherd / Malinois,,FALSE
45743324,Terrier,Chihuahua,TRUE
45742672,Shepherd,Mixed Breed,TRUE
45742471,Pit Bull Terrier,,FALSE
45742472,German Shepherd Dog,Mixed Breed,TRUE
45742475,Pit Bull Terrier,Mixed Breed,TRUE
45742474,Pit Bull Terrier,,FALSE
45742476,Pit Bull Terrier,Mixed Breed,TRUE
45741620,Pit Bull Terrier,Mixed Breed,TRUE
45741345,Labrador Retriever,Pit Bull Terrier,TRUE
45738745,Beagle,Miniature Pinscher,TRUE
45738192,Labrador Retriever,,FALSE
45737315,Pit Bull Terrier,,FALSE
45736899,Pointer,Mixed Breed,TRUE
45736892,German Shepherd Dog,Mixed Breed,TRUE
45735989,Poodle,,FALSE
45735969,Poodle,,FALSE
45735936,Rottweiler,,FALSE
45735932,German Shepherd Dog,Shar-Pei,TRUE
45735912,Shih Tzu,,TRUE
45732127,Pit Bull Terrier,,FALSE
45729243,German Shepherd Dog,,FALSE
45729143,Chihuahua,,TRUE
45727926,Chihuahua,,TRUE
45726559,Chihuahua,,TRUE
45725924,Chihuahua,,TRUE
45724699,Pit Bull Terrier,,FALSE
45722603,Labrador Retriever,,TRUE
45720739,Labrador Retriever,Pit Bull Terrier,TRUE
45720725,Pit Bull Terrier,,FALSE
45720676,Rottweiler,,FALSE
45720176,Terrier,,TRUE
45717875,Cattle Dog,,TRUE
45714229,Dogue de Bordeaux,,FALSE
45714017,American Staffordshire Terrier,Mixed Breed,TRUE
45712879,Pit Bull Terrier,,FALSE
45712852,Pit Bull Terrier,,FALSE
45712221,Catahoula Leopard Dog,Mixed Breed,TRUE
45712220,Labrador Retriever,American Staffordshire Terrier,TRUE
45711717,Shepherd,Labrador Retriever,TRUE
45705392,Pit Bull Terrier,Mixed Breed,TRUE
45705306,Chihuahua,,TRUE
45705139,Chihuahua,Fox Terrier,TRUE
45702851,Chihuahua,Dachshund,TRUE
45702808,Chihuahua,,FALSE
45702746,Chihuahua,,FALSE
45701455,Pit Bull Terrier,,FALSE
45700637,Pit Bull Terrier,,FALSE
45699572,Terrier,Shepherd,TRUE
45692799,Great Dane,Greyhound,TRUE
45691727,Chihuahua,,FALSE
45691688,Chihuahua,,FALSE
45691586,Chihuahua,,TRUE
45690796,Chihuahua,Terrier,TRUE
45690169,Pit Bull Terrier,,FALSE
45685633,Shar-Pei,Mixed Breed,TRUE
45684448,Australian Cattle Dog / Blue Heeler,Dachshund,TRUE
45683897,Shepherd,,TRUE
45684362,Australian Cattle Dog / Blue Heeler,Boxer,TRUE
45684300,Shepherd,Shiba Inu,TRUE
45684005,Chihuahua,,FALSE
45683272,German Shepherd Dog,Pit Bull Terrier,TRUE
45678787,German Shepherd Dog,,FALSE
45678142,Bull Terrier,,FALSE
45677613,Shar-Pei,Mixed Breed,TRUE
45677161,Mastiff,Shepherd,TRUE
45676589,Chihuahua,,FALSE
45675593,Pit Bull Terrier,,FALSE
45675557,Pit Bull Terrier,,FALSE
45675454,Chihuahua,,FALSE
45675397,Chihuahua,,FALSE
45675184,Chihuahua,,FALSE
45675129,Chihuahua,,FALSE
45674914,Staffordshire Bull Terrier,Mixed Breed,TRUE
45674267,Pit Bull Terrier,Mixed Breed,TRUE
45672267,Chihuahua,,FALSE
45671928,Wheaten Terrier,Terrier,TRUE
45669723,Chihuahua,,TRUE
45669193,Shepherd,Pug,TRUE
45669190,Cattle Dog,,TRUE
45669194,Shepherd,Australian Shepherd,TRUE
45668613,Pit Bull Terrier,,FALSE
45666092,Border Collie,Australian Shepherd,TRUE
45665969,Australian Shepherd,Border Collie,TRUE
45665885,Cardigan Welsh Corgi,Basenji,TRUE
45665744,Terrier,,TRUE
45664996,Pit Bull Terrier,Mixed Breed,TRUE
45662621,German Shepherd Dog,Mixed Breed,TRUE
45661001,Australian Cattle Dog / Blue Heeler,Hound,TRUE
45660219,Boxer,Labrador Retriever,TRUE
45659094,American Bulldog,Mixed Breed,TRUE
45658982,Pit Bull Terrier,American Bulldog,TRUE
45658901,Belgian Shepherd / Malinois,German Shepherd Dog,TRUE
45658622,Labrador Retriever,American Staffordshire Terrier,TRUE
45657550,Pit Bull Terrier,,TRUE
45655958,Bull Terrier,Staffordshire Bull Terrier,TRUE
45654781,Pit Bull Terrier,Mixed Breed,TRUE
45630548,German Shepherd Dog,,FALSE
45646277,Chihuahua,Pomeranian,TRUE
45646275,Maltese,Yorkshire Terrier,TRUE
45644093,American Staffordshire Terrier,Mixed Breed,TRUE
45644092,Pit Bull Terrier,,FALSE
45643870,Labrador Retriever,,TRUE
45642166,Pit Bull Terrier,,FALSE
45642169,Pit Bull Terrier,Mixed Breed,TRUE
45641291,Chihuahua,Mixed Breed,TRUE
45638552,Pit Bull Terrier,,FALSE
45638534,Pit Bull Terrier,,FALSE
45634808,Black Labrador Retriever,Pit Bull Terrier,TRUE
45633919,Pit Bull Terrier,,FALSE
45626341,Dachshund,,TRUE
45624701,Pit Bull Terrier,,FALSE
45620790,German Shepherd Dog,Mixed Breed,TRUE
45620789,Golden Retriever,Pit Bull Terrier,TRUE
45617025,German Shepherd Dog,Australian Shepherd,TRUE
45613283,Boston Terrier,Catahoula Leopard Dog,TRUE
45612741,Pit Bull Terrier,,FALSE
45611349,Australian Shepherd,Australian Cattle Dog / Blue Heeler,TRUE
45606824,Fox Terrier,,TRUE
45605175,Pit Bull Terrier,,TRUE
45603747,Pit Bull Terrier,,FALSE
45601262,Pit Bull Terrier,,FALSE
45601265,Pit Bull Terrier,,FALSE
45601258,Pit Bull Terrier,,FALSE
45601237,Retriever,,TRUE
45601050,Cairn Terrier,Pug,TRUE
45600124,Cairn Terrier,,TRUE
45599980,Pit Bull Terrier,Mixed Breed,TRUE
45593864,German Shepherd Dog,,FALSE
45593518,Cattle Dog,,TRUE
45593477,Cairn Terrier,,TRUE
45593318,Terrier,,TRUE
45576170,Labrador Retriever,Terrier,TRUE
45591847,Australian Cattle Dog / Blue Heeler,Cattle Dog,TRUE
45591556,Australian Cattle Dog / Blue Heeler,Cattle Dog,TRUE
45590221,German Shepherd Dog,,TRUE
45590127,Hound,Labrador Retriever,TRUE
45584607,Pit Bull Terrier,,FALSE
45584623,Pit Bull Terrier,,FALSE
45584614,Boxer,Pit Bull Terrier,TRUE
45584620,Pit Bull Terrier,Mixed Breed,TRUE
45584600,Pit Bull Terrier,Mixed Breed,TRUE
45584609,Staffordshire Bull Terrier,Mixed Breed,TRUE
45584587,Pit Bull Terrier,,FALSE
45583991,Pit Bull Terrier,Mixed Breed,TRUE
45583995,Shar-Pei,Mixed Breed,TRUE
45583997,Chow Chow,Border Collie,TRUE
45583982,Pit Bull Terrier,Mixed Breed,TRUE
45583981,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
45580458,Mastiff,,FALSE
45572909,Australian Cattle Dog / Blue Heeler,Hound,TRUE
44041711,Cavalier King Charles Spaniel,,FALSE
45569684,Yorkshire Terrier,,FALSE
45569511,Yorkshire Terrier,,FALSE
45569443,Yorkshire Terrier,Poodle,TRUE
45569208,Yorkshire Terrier,,FALSE
45568947,Chihuahua,,FALSE
45567202,American Staffordshire Terrier,,FALSE
45566443,Boerboel,Bullmastiff,TRUE
45565329,Airedale Terrier,Husky,TRUE
45563358,Labrador Retriever,Mixed Breed,TRUE
45561344,German Shepherd Dog,,FALSE
45559979,Shepherd,,TRUE
45559525,Rottweiler,,TRUE
45557869,German Shepherd Dog,,FALSE
45555598,Mixed Breed,Australian Cattle Dog / Blue Heeler,TRUE
45554888,German Shepherd Dog,,FALSE
45551066,Miniature Pinscher,Chihuahua,TRUE
45550785,Rhodesian Ridgeback,Labrador Retriever,TRUE
45550531,Pit Bull Terrier,Mixed Breed,TRUE
45550530,Pit Bull Terrier,,FALSE
45547610,Pit Bull Terrier,,FALSE
45547010,Australian Cattle Dog / Blue Heeler,,TRUE
45541188,Labrador Retriever,Mixed Breed,TRUE
45541060,Labrador Retriever,,TRUE
45539314,German Shepherd Dog,,TRUE
45539190,Pit Bull Terrier,Shepherd,TRUE
45538001,Bull Terrier,,FALSE
45536069,German Shepherd Dog,Labrador Retriever,TRUE
45535925,Rat Terrier,,TRUE
45535866,Chihuahua,,FALSE
45534972,Border Collie,Mixed Breed,TRUE
45534843,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
45534439,Shepherd,German Shepherd Dog,TRUE
45531912,Pit Bull Terrier,,FALSE
45529376,Shepherd,,TRUE
45526251,American Staffordshire Terrier,,FALSE
45525937,Boxer,American Staffordshire Terrier,TRUE
45525854,Mastiff,Shepherd,TRUE
45525833,Saint Bernard,,FALSE
45525832,Mastiff,,FALSE
45525302,Border Collie,Akita,TRUE
45525294,Staffordshire Bull Terrier,,TRUE
45522773,American Staffordshire Terrier,Mixed Breed,TRUE
45521140,Beagle,,FALSE
45511669,Labrador Retriever,,TRUE
45510973,Pit Bull Terrier,,FALSE
45510339,Australian Cattle Dog / Blue Heeler,Pit Bull Terrier,TRUE
45506014,Pit Bull Terrier,,FALSE
45503624,Pekingese,Pomeranian,TRUE
45503627,Black Labrador Retriever,,FALSE
45501063,Pit Bull Terrier,Mixed Breed,TRUE
45498722,Pit Bull Terrier,,FALSE
45497484,Pit Bull Terrier,,FALSE
45494777,Shepherd,,TRUE
45494740,Chihuahua,,TRUE
45488785,Shar-Pei,Pit Bull Terrier,TRUE
45484589,Cattle Dog,Mixed Breed,TRUE
45484370,Pit Bull Terrier,,FALSE
45483919,Siberian Husky,German Shepherd Dog,TRUE
45483681,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
45475102,Labrador Retriever,Vizsla,TRUE
45471916,Giant Schnauzer,,FALSE
45461303,Boxer,American Bulldog,TRUE
45460504,Great Dane,,FALSE
45457272,Chihuahua,Miniature Pinscher,TRUE
45457271,Chihuahua,,FALSE
45457147,Great Dane,,FALSE
45456784,Staffordshire Bull Terrier,Mixed Breed,TRUE
45456190,Jack Russell Terrier,Chihuahua,TRUE
45453545,Pit Bull Terrier,,FALSE
45451391,Pit Bull Terrier,,FALSE
45451387,Pit Bull Terrier,,FALSE
45447578,Pit Bull Terrier,,FALSE
45447524,Pit Bull Terrier,,FALSE
45447561,Pit Bull Terrier,,FALSE
45447551,German Shepherd Dog,Mixed Breed,TRUE
45447604,Pit Bull Terrier,Mixed Breed,TRUE
45447593,German Shepherd Dog,Mixed Breed,TRUE
45447540,Pit Bull Terrier,,FALSE
45447565,Pit Bull Terrier,Mixed Breed,TRUE
45447594,Pit Bull Terrier,,FALSE
45447542,Chow Chow,Mixed Breed,TRUE
45447536,Shar-Pei,Pit Bull Terrier,TRUE
45447562,Pit Bull Terrier,,FALSE
45447521,Pit Bull Terrier,Mixed Breed,TRUE
45447439,Pit Bull Terrier,,FALSE
45447423,Pit Bull Terrier,,FALSE
45447483,Labrador Retriever,Pit Bull Terrier,TRUE
45447476,Pit Bull Terrier,,FALSE
45447480,Pit Bull Terrier,Labrador Retriever,TRUE
45447403,Pit Bull Terrier,Mixed Breed,TRUE
45447452,Labrador Retriever,,FALSE
45447390,American Bulldog,Mixed Breed,TRUE
45447486,Labrador Retriever,Mixed Breed,TRUE
45447413,Pit Bull Terrier,American Bulldog,TRUE
45447401,Pit Bull Terrier,,FALSE
45447391,Labrador Retriever,Mixed Breed,TRUE
45447386,American Bulldog,Mixed Breed,TRUE
45447445,Pit Bull Terrier,,FALSE
45447489,Labrador Retriever,Mixed Breed,TRUE
45436071,Pit Bull Terrier,Mixed Breed,TRUE
45436098,American Staffordshire Terrier,,FALSE
45436086,Pit Bull Terrier,,FALSE
45436079,Labrador Retriever,,FALSE
45436088,American Bulldog,Mixed Breed,TRUE
45436007,Labrador Retriever,,FALSE
45436057,Chow Chow,Mixed Breed,TRUE
45435915,Pit Bull Terrier,,FALSE
45435963,Pit Bull Terrier,Mixed Breed,TRUE
45435985,Rottweiler,,FALSE
45435993,Pit Bull Terrier,Labrador Retriever,TRUE
45436002,Labrador Retriever,German Shepherd Dog,TRUE
45435974,German Shepherd Dog,Labrador Retriever,TRUE
45435954,Pit Bull Terrier,Shar-Pei,TRUE
45435987,Labrador Retriever,Mixed Breed,TRUE
45436029,Pit Bull Terrier,,FALSE
45436018,German Shepherd Dog,Mixed Breed,TRUE
45436028,Pit Bull Terrier,,FALSE
45435975,Pit Bull Terrier,Mixed Breed,TRUE
45436038,Pit Bull Terrier,,FALSE
45436049,Pit Bull Terrier,,FALSE
45435918,Staffordshire Bull Terrier,Bull Terrier,TRUE
45435900,Pit Bull Terrier,,FALSE
45435869,Pit Bull Terrier,,FALSE
45435888,German Shepherd Dog,Australian Cattle Dog / Blue Heeler,TRUE
45435875,Shar-Pei,Plott Hound,TRUE
45435905,Pit Bull Terrier,,FALSE
45435849,American Staffordshire Terrier,,FALSE
45435909,Pit Bull Terrier,,FALSE
45435851,Pit Bull Terrier,Mixed Breed,TRUE
45435865,Pit Bull Terrier,Shar-Pei,TRUE
45435910,American Bulldog,Labrador Retriever,TRUE
45435906,Pit Bull Terrier,,FALSE
45424316,Doberman Pinscher,,FALSE
45421342,Australian Cattle Dog / Blue Heeler,,TRUE
45421150,Chihuahua,Terrier,TRUE
45420684,German Shepherd Dog,Rottweiler,TRUE
45419466,Mastiff,,FALSE
45419464,Newfoundland Dog,Mastiff,TRUE
45413630,Chihuahua,,FALSE
45411331,Boxer,,TRUE
45408569,English Cocker Spaniel,Beagle,TRUE
45406464,Australian Cattle Dog / Blue Heeler,,TRUE
45406435,Australian Cattle Dog / Blue Heeler,,FALSE
45405588,Australian Cattle Dog / Blue Heeler,Pointer,TRUE
45403440,Shepherd,Dachshund,TRUE
45403439,Miniature Pinscher,Chihuahua,TRUE
45400134,Great Dane,,FALSE
45398590,Beagle,,FALSE
45397907,Shar-Pei,,TRUE
45389390,Chihuahua,,FALSE
45385849,Cocker Spaniel,,FALSE
45385501,Chihuahua,,TRUE
45384188,Shepherd,Cattle Dog,TRUE
45333889,Siberian Husky,,FALSE
45383283,Siberian Husky,,FALSE
45373676,Rottweiler,,FALSE
45371904,American Staffordshire Terrier,,TRUE
45371306,Labrador Retriever,Pit Bull Terrier,TRUE
45370804,Pit Bull Terrier,,TRUE
45370805,Beagle,,TRUE
45366114,Shepherd,,FALSE
45362181,Australian Shepherd,Pointer,TRUE
45154948,Cattle Dog,Labrador Retriever,TRUE
45360438,American Staffordshire Terrier,Labrador Retriever,TRUE
45360185,Terrier,Chihuahua,TRUE
45359544,Rottweiler,German Shepherd Dog,TRUE
45349203,German Shepherd Dog,,FALSE
45347069,Chihuahua,,TRUE
45340385,Boxer,Shepherd,TRUE
45339506,Labrador Retriever,Pit Bull Terrier,TRUE
45326598,West Highland White Terrier / Westie,Maltese,TRUE
45314859,Cairn Terrier,,TRUE
45311747,Pomeranian,,FALSE
45310460,Pug,,FALSE
45310443,Pug,,FALSE
45310418,Pug,,FALSE
45310348,Pug,,FALSE
45310311,Pug,Pekingese,TRUE
45307111,Pomeranian,,FALSE
45304857,Terrier,,TRUE
45304573,Shepherd,Labrador Retriever,TRUE
45288980,Yellow Labrador Retriever,,FALSE
45288979,Boxer,,TRUE
45278725,Terrier,,TRUE
45278179,Siberian Husky,,FALSE
45275895,Retriever,Pit Bull Terrier,TRUE
45275892,Terrier,,TRUE
45275753,Chihuahua,,TRUE
45271917,Terrier,Chihuahua,TRUE
45269689,Pit Bull Terrier,,FALSE
45263604,Cairn Terrier,Chihuahua,TRUE
45261587,Chihuahua,,FALSE
45253496,Great Dane,,FALSE
45249154,German Shepherd Dog,,FALSE
45240156,Poodle,,TRUE
45239101,Chihuahua,Shiba Inu,TRUE
45238001,Shepherd,,TRUE
45233193,Chihuahua,,TRUE
45231685,Shar-Pei,Mixed Breed,TRUE
45231093,Pomeranian,,FALSE
45228417,Chihuahua,,FALSE
45221748,Standard Schnauzer,,TRUE
45221682,Miniature Schnauzer,,FALSE
45221614,American Bulldog,,TRUE
45220842,Akita,,FALSE
45220616,Terrier,,TRUE
45220587,Border Collie,,TRUE
45220467,Mixed Breed,,TRUE
45219941,Miniature Pinscher,,TRUE
45217247,Terrier,,TRUE
45208270,Dachshund,,FALSE
45208269,Cairn Terrier,,FALSE
45208268,Dachshund,,FALSE
45201939,Pit Bull Terrier,,FALSE
45199887,Australian Cattle Dog / Blue Heeler,,TRUE
45199806,Australian Cattle Dog / Blue Heeler,Terrier,TRUE
45186505,Chihuahua,Fox Terrier,TRUE
45182568,Labrador Retriever,Australian Cattle Dog / Blue Heeler,TRUE
45182569,Pit Bull Terrier,,TRUE
45178996,Chihuahua,,TRUE
45176185,Chihuahua,,FALSE
45169193,Pit Bull Terrier,,TRUE
45163256,Belgian Shepherd / Malinois,,FALSE
45162354,Schnauzer,,FALSE
45160118,Australian Kelpie,,TRUE
45159229,Chihuahua,,TRUE
45159259,Pit Bull Terrier,,TRUE
45152738,Pit Bull Terrier,,TRUE
